id	molecularFormula	adduct	precursorFormula	NPC.pathway	NPC.pathway.Probability	NPC.superclass	NPC.superclass.Probability	NPC.class	NPC.class.Probability	ClassyFire.most.specific.class	ClassyFire.most.specific.class.Probability	ClassyFire.level.5	ClassyFire.level.5.Probability	ClassyFire.subclass	ClassyFire.subclass.Probability	ClassyFire.class	ClassyFire.class.Probability	ClassyFire.superclass	ClassyFire.superclass.probability	ClassyFire.all.classifications	compoundID
845_hpos_root_FT_295.22556_1.02_HPOS	C18H30O3	[M + H]+	C18H30O3	Fatty acids	0.717366338	Octadecanoids	0.708256602	Other Octadecanoids	0.66517067	Lineolic acids and derivatives	0.543233454			Lineolic acids and derivatives	0.543233454	Fatty Acyls	0.893950999	Lipids and lipid-like molecules	0.954198182	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_295.22556_1.02_HPOS
846_hpos_root_FT_211.13213_1.018_HPOS	C12H18O3	[M + H]+	C12H18O3	Polyketides	0.664527774	Macrolides	0.365743876	Macrolide lactones	0.468677014	Carboxylic acid esters	0.871097207	Carboxylic acid esters	0.871097207	Carboxylic acid derivatives	0.821112633	Carboxylic acids and derivatives	0.849725485	Organic acids and derivatives	0.901847839	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_211.13213_1.018_HPOS
847_hpos_root_FT_306.18972_0.937_HPOS	C12H25N4O5	[M + H]+	C12H25N4O5	Amino acids and Peptides	0.862439096	Small peptides	0.939943552	Tripeptides	0.475415319	N-acyl-alpha amino acids	0.755872488	Amino acids and derivatives	0.902545691	"Amino acids, peptides, and analogues"	0.905050695	Carboxylic acids and derivatives	0.896650374	Organic acids and derivatives	0.949012399	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_306.18972_0.937_HPOS
848_hpos_root_FT_432.16889_7.289_HPOS	C12H21N11O7	[M + H]+	C12H21N11O7	Amino acids and Peptides	0.819230855	Small peptides	0.615911365	Polyamines	0.356186986	Alpha amino acids	0.954154074	Amino acids and derivatives	0.998499393	"Amino acids, peptides, and analogues"	0.998649657	Carboxylic acids and derivatives	0.999683738	Organic acids and derivatives	0.999995708	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_432.16889_7.289_HPOS
849_hpos_root_FT_277.13815_7.473_HPOS	C11H20N2O6	[M + H]+	C11H20N2O6	Amino acids and Peptides	0.973350704	Small peptides	0.994229317	Aminoacids	0.965806186	Alpha amino acids	0.996507347	Amino acids and derivatives	0.999967098	"Amino acids, peptides, and analogues"	0.999963403	Carboxylic acids and derivatives	0.999998331	Organic acids and derivatives	0.999999762	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Tricarboxylic acids and derivatives; Dialkylamines; Alpha amino acids; Amines; Primary amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_277.13815_7.473_HPOS
850_hpos_root_FT_189.12253_5.748_HPOS	C6H14N5O2	[M + H]+	C6H14N5O2	Amino acids and Peptides	0.952984273	Small peptides	0.972256422	Aminoacids	0.832094848	Alpha amino acids	0.763244808	Amino acids and derivatives	0.998986304	"Amino acids, peptides, and analogues"	0.999091744	Carboxylic acids and derivatives	0.999566615	Organic acids and derivatives	0.999806941	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_189.12253_5.748_HPOS
851_hpos_root_FT_200.16368_4.743_HPOS	C11H21NO2	[M + H]+	C11H21NO2	Alkaloids	0.366520762	Lysine alkaloids	0.438763827	Piperidine alkaloids	0.355390757	Ketones	0.691687465	Ketones	0.691687465	Carbonyl compounds	0.988239408	Organooxygen compounds	1	Organic oxygen compounds	1	Organic compounds; Organoheterocyclic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_200.16368_4.743_HPOS
852_hpos_root_FT_430.24161_0.923_HPOS	C21H35NO8	[M + H]+	C21H35NO8	Terpenoids	0.294458449	Linear polyketides	0.550438225	Open-chain polyketides	0.853609562	N-acyl amines	0.828455985	N-acyl amines	0.828455985	Fatty amides	0.884557486	Fatty Acyls	0.984909952	Lipids and lipid-like molecules	0.981127977	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Pyrrolidines; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Carboxylic acid esters; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_430.24161_0.923_HPOS
853_hpos_root_FT_161.09131_6.452_HPOS	C4H10N5O2	[M + H]+	C4H10N5O2	Amino acids and Peptides	0.94795078	Small peptides	0.968233228	Aminoacids	0.93978107	Alpha amino acids and derivatives	0.945782006	Amino acids and derivatives	0.938295305	"Amino acids, peptides, and analogues"	0.942604423	Carboxylic acids and derivatives	0.992466509	Organic acids and derivatives	0.996240377	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_161.09131_6.452_HPOS
854_hpos_root_FT_219.13297_4.341_HPOS	C7H16N5O3	[M + H]+	C7H16N5O3	Amino acids and Peptides	0.996388674	Small peptides	0.999685168	Dipeptides	0.712729216	Peptides	0.958098114	Peptides	0.958098114	"Amino acids, peptides, and analogues"	0.999958038	Carboxylic acids and derivatives	0.998925149	Organic acids and derivatives	0.999804795	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_219.13297_4.341_HPOS
855_hpos_root_FT_189.12249_4.744_HPOS	C8H16N2O3	[M + H]+	C8H16N2O3	Amino acids and Peptides	0.999724567	Small peptides	0.999964833	Dipeptides	0.997336805	Dipeptides	0.999517798	Peptides	0.9990834	"Amino acids, peptides, and analogues"	0.99998796	Carboxylic acids and derivatives	0.999985218	Organic acids and derivatives	0.999999285	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Alanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_189.12249_4.744_HPOS
856_hpos_root_FT_217.15375_4.146_HPOS	C8H18N5O2	[M + H]+	C8H18N5O2	Amino acids and Peptides	0.96570009	Small peptides	0.990061998	Dipeptides	0.385918677	Alpha amino acid amides	0.803912401	Amino acids and derivatives	0.998794198	"Amino acids, peptides, and analogues"	0.998950064	Carboxylic acids and derivatives	0.99807477	Organic acids and derivatives	0.999594271	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_217.15375_4.146_HPOS
857_hpos_root_FT_223.10678_4.596_HPOS	C11H14N2O3	[M + H]+	C11H14N2O3	Amino acids and Peptides	0.99945277	Small peptides	0.998715878	Dipeptides	0.997348905	Dipeptides	0.999796569	Peptides	0.96403265	"Amino acids, peptides, and analogues"	0.99999547	Carboxylic acids and derivatives	0.999999523	Organic acids and derivatives	1	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities"	FT_223.10678_4.596_HPOS
860_hpos_root_FT_180.0872_1.368_HPOS	C6H13NO5	[M + H]+	C6H13NO5	Amino acids and Peptides	0.876458228	Small peptides	0.945870101	Wax monoesters	0.831470549	Amino acids and derivatives	0.566815555	Amino acids and derivatives	0.566815555	"Amino acids, peptides, and analogues"	0.547146142	Carboxylic acids and derivatives	0.813494444	Organic acids and derivatives	0.969021261	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_180.0872_1.368_HPOS
861_hpos_root_FT_157.09647_7.14_HPOS	C7H12N2O2	[M + H]+	C7H12N2O2	Alkaloids	0.789627552	Peptide alkaloids	0.334748298	Piperidine alkaloids	0.135418519	Carboxylic acids	0.587462902			Carboxylic acids	0.587462902	Carboxylic acids and derivatives	0.652158201	Organic acids and derivatives	0.702721119	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_157.09647_7.14_HPOS
862_hpos_root_FT_160.13244_7.367_HPOS	C8H17NO2	[M + H]+	C8H17NO2	Fatty acids	0.979680896	Fatty esters	0.847192705	Wax monoesters	0.160489678	Tetraalkylammonium salts	0.999807894	Tetraalkylammonium salts	0.999807894	Quaternary ammonium salts	0.999917626	Organonitrogen compounds	0.999967337	Organic nitrogen compounds	0.999871731	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_160.13244_7.367_HPOS
863_hpos_root_FT_253.11697_4.309_HPOS	C6H17N6O3P	[M + H]+	C6H17N6O3P	Amino acids and Peptides	0.179895937	Small peptides	0.282663614	Aminoacids	0.450107276	Alpha amino acids and derivatives	0.725805759	Amino acids and derivatives	0.540117502	"Amino acids, peptides, and analogues"	0.550572336	Carboxylic acids and derivatives	0.143807828	Organic acids and derivatives	0.94334811	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Organophosphorus compounds; Monoalkylamines; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_253.11697_4.309_HPOS
864_hpos_root_FT_360.19991_1.108_HPOS	C13H25N7O5	[M + H]+	C13H25N7O5	Alkaloids	0.787350714	Pseudoalkaloids	0.381218493	Purine alkaloids	0.133286923	Fatty Acyls	0.630968928					Fatty Acyls	0.630968928	Lipids and lipid-like molecules	0.613759696	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Triazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carboxylic acid derivatives; Organic nitro compounds; Primary amines; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_360.19991_1.108_HPOS
865_hpos_root_FT_207.1582_0.999_HPOS	C10H22O4	[M + H]+	C10H22O4	Fatty acids	0.959966063	Fatty acyls	0.122188084	Fatty alcohols	0.02430629	Lipids and lipid-like molecules	0.5918715							Lipids and lipid-like molecules	0.5918715	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_207.1582_0.999_HPOS
866_hpos_root_FT_313.23604_1.022_HPOS	C18H32O4	[M + H]+	C18H32O4	Fatty acids	0.99545151	Octadecanoids	0.81967634	Other Octadecanoids	0.957830966	Lineolic acids and derivatives	0.743377745			Lineolic acids and derivatives	0.743377745	Fatty Acyls	0.999543726	Lipids and lipid-like molecules	0.999003232	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_313.23604_1.022_HPOS
867_hpos_root_FT_137.04522_3.494_HPOS	C5H4N4O	[M + H]+	C5H4N4O	Alkaloids	0.997999012	Pseudoalkaloids	0.694274306	Purine alkaloids	0.720668137	6-oxopurines	0.881553292	Purinones	0.992331982	Purines and purine derivatives	0.982544601	Imidazopyrimidines	0.996718824	Organoheterocyclic compounds	0.999999881	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_137.04522_3.494_HPOS
868_hpos_root_FT_174.18446_5.013_HPOS	C10H23NO	[M + H]+	C10H23NO	Fatty acids	0.622570872	Fatty acyls	0.933439791	Fatty alcohols	0.799361348	"1,2-aminoalcohols"	0.939916492	Alkanolamines	0.971827865	Amines	0.999990225	Organonitrogen compounds	0.999999762	Organic nitrogen compounds	0.999999642	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_174.18446_5.013_HPOS
869_hpos_root_FT_202.21562_4.888_HPOS	C12H27NO	[M + H]+	C12H27NO	Fatty acids	0.815992534	Fatty acyls	0.885479927	Fatty alcohols	0.283573478	Long-chain alkyl amine oxides	0.729291975	Long-chain alkyl amine oxides	0.729291975	Aminoxides	0.617127895	Organonitrogen compounds	0.999999642	Organic nitrogen compounds	0.999999285	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Dialkylamines; Amines; Secondary amines; Organic oxides; Aminoxides; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_202.21562_4.888_HPOS
870_hpos_root_FT_127.04968_6.537_HPOS	C5H6N2O2	[M + H]+	C5H6N2O2	Alkaloids	0.758137405	Small peptides	0.787277222	Aminoacids	0.645102143	Imidazolyl carboxylic acids and derivatives	0.749446571	Substituted imidazoles	0.320645243	Imidazoles	0.748574555	Azoles	0.868303776	Organoheterocyclic compounds	0.995385826	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_127.04968_6.537_HPOS
871_hpos_root_FT_178.10657_1.315_HPOS	C7H15NO4	[M + H]+	C7H15NO4	Amino acids and Peptides	0.869189799	Small peptides	0.655757844	Aminoacids	0.556942225	Alpha amino acids and derivatives	0.633279324	Amino acids and derivatives	0.893584847	"Amino acids, peptides, and analogues"	0.891060531	Carboxylic acids and derivatives	0.969689906	Organic acids and derivatives	0.946778476	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_178.10657_1.315_HPOS
873_hpos_root_FT_106.08562_6.864_HPOS	C4H11NO2	[M + H]+	C4H11NO2	Alkaloids	0.273389816	Small peptides	0.24974902	Aminoacids	0.30541873	"1,2-aminoalcohols"	0.739242911	Alkanolamines	0.889403582	Amines	0.999985337	Organonitrogen compounds	0.999999046	Organic nitrogen compounds	1	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; 1,2-aminoalcohols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_106.08562_6.864_HPOS
875_hpos_root_FT_360.14839_7.407_HPOS	C16H25NO6S	[M + H]+	C16H25NO6S	Amino acids and Peptides	0.987123489	Amino acid glycosides	0.998524249	Glucosinolates	0.327248991	Cyanogenic glycosides	0.716287374	Glycosyl compounds	0.93106395	Carbohydrates and carbohydrate conjugates	0.985778689	Organooxygen compounds	0.999999881	Organic oxygen compounds	1	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Polyols; Cyanogenic glycosides; Sulfenyl compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_360.14839_7.407_HPOS
878_hpos_root_FT_138.05451_1.006_HPOS	C7H7NO2	[M + H]+	C7H7NO2	Alkaloids	0.997521579	Nicotinic acid alkaloids	0.9630633	Pyridine alkaloids	0.956397474	Pyridinium derivatives	0.972711563			Pyridinium derivatives	0.972711563	Pyridines and derivatives	0.997320712	Organoheterocyclic compounds	0.999998331	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Pyridinium derivatives; Carbonyl compounds; Methyl esters; Organic cations; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_138.05451_1.006_HPOS
880_hpos_root_FT_188.19993_2.903_HPOS	C11H25NO	[M + H]+	C11H25NO	Fatty acids	0.637257993	Fatty acyls	0.900314867	Fatty alcohols	0.696454823	Trialkylamines	0.60863024	Tertiary amines	0.710051119	Amines	0.999732077	Organonitrogen compounds	0.99999547	Organic nitrogen compounds	0.999988317	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_188.19993_2.903_HPOS
881_hpos_root_FT_529.31249_3.055_HPOS	C24H44N6O5S	[M + H]+	C24H44N6O5S	Alkaloids	0.578658223	Pseudoalkaloids	0.054249566	Lipopeptides	0.051694348	Biotin and derivatives	0.91058147					Biotin and derivatives	0.91058147	Organoheterocyclic compounds	0.941809416	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Thiophenes; Thiolanes; Biotin and derivatives; Imidazolidines; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Ureas; Imidazolidinones; Thioethers; Thienoimidazolidines; Carbonyl compounds; Amines; Azolidines; Organic zwitterions; Dialkylthioethers; Organic salts; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_529.31249_3.055_HPOS
882_hpos_root_FT_151.09576_1.428_HPOS	C6H14O4	[M + H]+	C6H14O4	Fatty acids	0.986626685	Glycerolipids	0.762346983	Monoacylglycerols	0.822417796	Polyethylene glycols	0.988997579	Dialkyl ethers	0.996180058	Ethers	0.997909069	Organooxygen compounds	1	Organic oxygen compounds	1	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_151.09576_1.428_HPOS
883_hpos_root_FT_234.20526_1.113_HPOS	C12H27NO3	[M + H]+	C12H27NO3	Fatty acids	0.886452675	Fatty acyls	0.429482311	Fatty alcohols	0.308020115	"1,2-aminoalcohols"	0.9935987	Alkanolamines	0.998807669	Amines	0.999997854	Organonitrogen compounds	0.999996424	Organic nitrogen compounds	0.999996305	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	FT_234.20526_1.113_HPOS
